fixture_id,id,type_id,participant_id,data_value,location
1070,17279061,34,3,9,away
1070,17279101,1605,3,50,away
1070,17279107,34,2,11,home
1070,52391231,84,2,3,home
1070,52391232,84,3,4,away
1071,14958584,34,10,8,home
1071,14958598,83,10,0,home
1071,14958651,45,10,43,home
1071,14958659,84,10,2,home
1071,14958716,34,18,7,away
1071,14958723,45,18,57,away
1071,14958732,84,18,1,away
1071,14958737,83,18,1,away
1071,22501480,52,10,2,home
1071,22501482,52,18,3,away
1075,22501483,52,47,1,home
1075,22501484,52,23,1,away
1078,21619327,52,51,0,home
1078,21619180,45,51,27,home
1078,21619339,34,13,7,away
1078,21619229,52,13,0,away
1078,21619453,45,13,73,away
1078,21619241,34,51,4,home
1078,52391229,84,51,1,home
1078,52391230,84,13,0,away
1081,14958323,45,13,45,home
1081,14958387,84,13,0,home
1081,14958432,34,13,8,home
1081,14958446,83,13,0,home
1081,14958529,34,9,7,away
1081,14958538,45,9,55,away
1081,14958552,84,9,3,away
1081,14958559,83,9,0,away
1087,21619205,34,8,9,home
1087,21619294,45,8,68,home
1087,21619228,52,8,4,home
1087,21619325,34,11,3,away
1087,21619416,45,11,32,away
1087,21619312,52,11,0,away
1087,52391235,84,8,0,home
1087,52391237,84,11,1,away
1089,14958909,45,25,52,home
1089,14958946,84,25,0,home
1089,14958975,34,25,5,home
1089,14958988,83,25,0,home
1089,14959063,34,65,2,away
1089,14959070,45,65,48,away
1089,14959085,84,65,2,away
1089,14959090,83,65,0,away
1098,14958275,45,19,65,home
1098,14958334,84,19,1,home
1098,14958377,34,19,7,home
1098,14958397,83,19,0,home
1098,14958459,34,8,8,away
1098,14958465,45,8,35,away
1098,14958482,84,8,4,away
1098,14958491,83,8,0,away
1098,22403472,52,8,0,away
1098,22403480,52,19,0,home
1095,17279084,1605,65,54,home
1095,17279086,34,22,5,away
1095,17279109,45,65,61,home
1095,17279111,45,22,39,away
1095,17279157,1605,22,50,away
1095,17279164,34,65,6,home
1095,52391262,84,22,2,away
1095,52391260,84,65,1,home
1104,21619338,45,1,49,away
1104,21619243,34,1,2,away
1104,21619160,34,33,4,home
1104,21619109,45,33,51,home
1104,22501486,52,1,1,away
1104,22501485,52,33,3,home
1104,52391259,84,1,1,away
1104,52391254,84,33,1,home
1107,14958284,84,20,6,home
1107,14958310,45,20,26,home
1107,14958349,34,20,0,home
1107,14958365,83,20,1,home
1107,14958434,34,19,9,away
1107,14958439,45,19,74,away
1107,14958449,84,19,1,away
1107,14958454,83,19,0,away
1116,14958493,34,18,7,home
1116,14958503,83,18,0,home
1116,14958550,45,18,63,home
1116,14958563,84,18,1,home
1116,14958633,34,51,7,away
1116,14958640,45,51,37,away
1116,14958654,84,51,1,away
1116,14958661,83,51,0,away
1114,21619206,34,6,11,home
1114,21619155,45,6,75,home
1114,21619439,45,20,25,away
1114,21619298,34,20,4,away
1114,22501488,52,6,0,home
1114,22501487,52,20,1,away
1114,52391269,84,6,1,home
1114,52391270,84,20,2,away
1123,21619118,45,3,35,home
1123,21619183,34,3,0,home
1123,21619289,34,9,14,away
1123,21619425,45,9,65,away
1123,22501490,52,3,1,home
1123,22501489,52,9,0,away
1123,52391275,84,3,0,home
1123,52391276,84,9,1,away
1124,14957852,34,52,4,home
1124,14957858,83,52,0,home
1124,14957929,45,52,56,home
1124,14957935,84,52,2,home
1124,14958049,34,42,4,away
1124,14958065,45,42,44,away
1124,14958084,84,42,4,away
1124,14958092,83,42,0,away
1124,22403446,52,42,1,away
1124,22403450,52,52,1,home
1127,22501493,52,65,1,home
1127,22501494,52,30,1,away
1133,14958024,83,15,0,home
1133,14958068,34,15,5,home
1133,14958163,45,15,62,home
1133,14958173,84,15,2,home
1133,14958266,34,3,4,away
1133,14958279,45,3,38,away
1133,14958294,84,3,1,away
1133,14958305,83,3,0,away
1133,22501496,52,15,2,home
1133,22501495,52,3,2,away
1134,17279121,1605,8,44,home
1134,17279123,34,11,3,away
1134,17279199,34,8,9,home
1134,17279150,45,8,57,home
1134,17279154,45,11,43,away
1134,17279193,1605,11,46,away
1131,21619311,34,19,6,away
1131,21619291,45,14,38,home
1131,21619221,34,14,5,home
1131,21619415,45,19,62,away
1131,22501491,52,19,0,away
1131,22501492,52,14,1,home
1131,52391271,84,14,2,home
1131,52391273,84,19,3,away
1142,14958758,45,9,58,home
1142,14958768,84,9,1,home
1142,14958781,34,9,9,home
1142,14958800,83,9,0,home
1142,14958854,34,25,3,away
1142,14958861,45,25,42,away
1142,14958877,84,25,2,away
1142,14958884,83,25,0,away
1140,21619737,52,30,3,home
1140,21619574,52,26,3,away
1140,21619937,45,26,29,away
1140,21619472,45,30,71,home
1140,21619613,34,30,14,home
1140,21619768,34,26,3,away
1140,52391284,84,26,3,away
1140,52391282,84,30,5,home
1149,21619373,45,8,48,away
1149,21619103,45,13,52,home
1149,21619278,34,8,7,away
1149,21619178,34,13,6,home
1149,22501497,52,13,3,home
1149,22501498,52,8,3,away
1149,52391287,84,13,3,home
1149,52391288,84,8,3,away
1153,21619654,45,30,37,away
1153,21619524,34,30,1,away
1153,21619499,45,14,63,home
1153,21619380,34,14,1,home
1153,22501499,52,30,2,away
1153,22501500,52,14,1,home
1153,52391286,84,30,4,away
1153,52391283,84,14,2,home
1151,17279194,1605,26,63,home
1151,17279208,1605,10,60,away
1151,14958642,45,26,49,home
1151,14958668,84,26,1,home
1151,14958700,34,26,6,home
1151,14958710,83,26,2,home
1151,14958756,34,10,5,away
1151,14958759,45,10,51,away
1151,14958776,84,10,4,away
1151,14958780,83,10,0,away
1159,21663940,34,11,8,home
1159,21664108,45,30,59,away
1159,21663953,52,11,1,home
1159,21663903,45,11,41,home
1159,21664013,52,30,2,away
1159,21664029,34,30,8,away
1159,52391293,84,11,3,home
1159,52391294,84,30,1,away
1161,14958506,34,8,5,home
1161,14958525,83,8,1,home
1161,14958608,45,8,62,home
1161,14958614,84,8,5,home
1161,14958709,34,1,7,away
1161,14958718,45,1,38,away
1161,14958726,84,1,2,away
1161,14958731,83,1,1,away
1161,22501502,52,8,0,home
1161,22501501,52,1,3,away
1163,21664001,52,13,2,away
1163,21663977,34,42,3,home
1163,21663956,45,42,37,home
1163,21664192,45,13,63,away
1163,21664118,34,13,6,away
1163,21664095,52,42,2,home
1163,52391289,84,42,1,home
1163,52391290,84,13,1,away
1165,22501504,52,6,1,away
1165,22501503,52,9,2,home
1168,17279211,1605,17,48,home
1168,17279212,34,13,3,away
1168,17279234,45,17,46,home
1168,17279238,45,13,54,away
1168,17279289,1605,13,46,away
1168,17279295,34,17,3,home
1169,22501505,52,20,0,home
1169,22501506,52,4,0,away
1172,21619414,45,47,50,home
1172,21619603,52,47,0,home
1172,21619731,45,22,50,away
1172,21619465,52,22,1,away
1172,21619622,34,22,1,away
1172,21619441,34,47,8,home
1172,52391303,84,47,1,home
1172,52391304,84,22,2,away
1170,17279224,1605,22,53,home
1170,17279225,34,51,4,away
1170,17279251,45,22,62,home
1170,17279255,45,51,38,away
1170,17279300,1605,51,46,away
1170,17279304,34,22,11,home
1170,52391295,84,22,2,home
1170,52391296,84,51,1,away
1171,14958474,34,6,6,home
1171,14958488,83,6,0,home
1171,14958556,45,6,49,home
1171,14958562,84,6,4,home
1171,14958632,34,13,2,away
1171,14958637,45,13,51,away
1171,14958649,84,13,1,away
1171,14958657,83,13,0,away
1179,21619189,34,33,5,away
1179,21619309,45,33,54,away
1179,21619090,34,20,6,home
1179,21619022,45,20,46,home
1179,22501507,52,33,1,away
1179,22501508,52,20,2,home
1179,52391301,84,20,0,home
1179,52391302,84,33,1,away
1180,14958104,34,65,6,home
1180,14958131,83,65,0,home
1180,14958213,45,65,61,home
1180,14958221,84,65,0,home
1180,14958308,34,33,4,away
1180,14958315,45,33,39,away
1180,14958327,84,33,2,away
1180,14958335,83,33,1,away
1180,22501512,52,65,3,home
1180,22501511,52,33,0,away
1183,21619446,45,15,36,away
1183,21619346,34,15,1,away
1183,21619242,45,26,64,home
1183,21619283,34,26,2,home
1183,52391297,84,26,0,home
1183,52391299,84,15,3,away
1193,21619074,52,10,2,home
1193,21619091,34,3,2,away
1193,21619185,45,3,44,away
1193,21618986,34,10,6,home
1193,21619007,52,3,2,away
1193,21618960,45,10,56,home
1193,52391308,84,3,1,away
1193,52391307,84,10,3,home
1188,21619076,34,26,3,home
1188,21619145,34,3,7,away
1188,21619268,45,3,56,away
1188,21619018,45,26,44,home
1188,22501509,52,26,2,home
1188,22501510,52,3,0,away
1188,52391312,84,3,1,away
1188,52391310,84,26,2,home
1190,14957817,45,30,35,home
1190,14957876,84,30,2,home
1190,14957931,34,30,0,home
1190,14957941,83,30,0,home
1190,14958026,34,14,1,away
1190,14958036,45,14,65,away
1190,14958057,84,14,2,away
1190,14958066,83,14,0,away
1200,21619102,34,65,6,away
1200,21619218,45,65,53,away
1200,21618920,45,19,47,home
1200,21619010,34,19,5,home
1200,22501513,52,65,0,away
1200,22501514,52,19,2,home
1200,52391314,84,19,0,home
1200,52391318,84,65,3,away
1201,14959446,45,13,38,home
1201,14959470,84,13,2,home
1201,14959484,34,13,7,home
1201,14959489,83,13,0,home
1201,14959511,34,18,14,away
1201,14959512,45,18,62,away
1201,14959514,84,18,2,away
1201,14959515,83,18,0,away
1201,22501517,52,13,3,home
1201,22501518,52,18,1,away
1202,21664126,34,1,8,home
1202,21664175,34,6,5,away
1202,21664160,45,1,47,home
1202,21664231,45,6,53,away
1202,52391322,84,6,0,away
1202,52391320,84,1,2,home
1209,21619157,34,18,4,away
1209,21619062,34,1,8,home
1209,21618955,45,1,42,home
1209,21619267,45,18,58,away
1209,22501519,52,18,3,away
1209,22501520,52,1,0,home
1207,22501516,52,5,0,away
1207,22501515,52,14,3,home
1213,21619158,45,19,76,home
1213,21619323,34,51,1,away
1213,21619432,45,51,24,away
1213,21619226,34,19,9,home
1213,22501521,52,51,1,away
1213,22501522,52,19,2,home
1213,52391331,84,19,2,home
1213,52391332,84,51,3,away
1211,14957964,45,33,47,home
1211,14958000,84,33,2,home
1211,14958054,34,33,4,home
1211,14958081,83,33,0,home
1211,14958185,34,52,4,away
1211,14958194,45,52,53,away
1211,14958218,84,52,3,away
1211,14958225,83,52,0,away
1211,22501523,52,33,3,home
1211,22501524,52,52,1,away
1210,17279307,1605,9,55,home
1210,17279332,45,9,46,home
1210,17279336,45,14,54,away
1210,17279346,34,14,8,away
1210,17279388,1605,14,45,away
1210,17279398,34,9,3,home
1210,52391325,84,9,2,home
1210,52391326,84,14,6,away
1219,21619023,34,6,7,away
1219,21619132,45,6,52,away
1219,21618997,45,9,48,home
1219,21618937,34,9,4,home
1219,22501525,52,9,6,home
1219,22501526,52,6,0,away
1219,52391327,84,9,1,home
1219,52391328,84,6,3,away
1221,14958080,84,51,2,home
1221,14958107,45,51,42,home
1221,14958168,34,51,4,home
1221,14958184,83,51,0,home
1221,14958274,34,9,4,away
1221,14958282,45,9,58,away
1221,14958296,84,9,3,away
1221,14958301,83,9,0,away
1223,21619117,34,8,2,home
1223,21619233,34,65,6,away
1223,21619077,45,8,58,home
1223,21619347,45,65,42,away
1223,22501530,52,8,2,home
1223,22501529,52,65,1,away
1223,52391335,84,8,1,home
1223,52391336,84,65,2,away
1225,17279345,45,5,52,home
1225,17279351,1605,5,57,home
1225,17279355,34,2,10,away
1225,17279349,45,2,48,away
1225,17279393,1605,2,54,away
1225,17279399,34,5,8,home
1225,52391337,84,5,0,home
1225,52391339,84,2,1,away
1230,21618975,45,69,58,home
1230,21619252,45,14,42,away
1230,21619026,34,69,2,home
1230,21619116,34,14,8,away
1230,22501527,52,69,2,home
1230,22501528,52,14,2,away
1230,52391334,84,14,2,away
1230,52391333,84,69,4,home
1231,14957898,84,10,1,home
1231,14957934,45,10,35,home
1231,14957987,34,10,4,home
1231,14958012,83,10,0,home
1231,14958124,34,65,5,away
1231,14958135,45,65,65,away
1231,14958152,84,65,0,away
1231,14958166,83,65,0,away
1233,17279434,45,18,59,home
1233,17279440,1605,18,51,home
1233,17279438,45,19,41,away
1233,17279444,34,19,2,away
1233,17279494,34,18,3,home
1233,17279487,1605,19,58,away
1233,52391352,84,18,2,home
1233,52391353,84,19,0,away
1232,21664161,45,9,50,away
1232,21664063,45,20,50,home
1232,21664025,34,20,3,home
1232,21664084,34,9,3,away
1232,22501532,52,9,2,away
1232,22501531,52,20,0,home
1232,52391348,84,20,1,home
1232,52391350,84,9,5,away
1242,21619299,45,27,38,home
1242,21619434,45,18,62,away
1242,21619219,34,27,4,home
1242,21619321,34,18,3,away
1242,22501536,52,18,3,away
1242,22501535,52,27,1,home
1242,52391345,84,27,1,home
1242,52391346,84,18,1,away
1240,21618953,34,10,4,home
1240,21619053,45,10,51,home
1240,21619214,45,15,49,away
1240,21619094,34,15,2,away
1240,21618983,52,10,2,home
1240,21619075,52,15,2,away
1240,52391347,84,10,1,home
1240,52391349,84,15,2,away
1241,14958354,83,19,0,home
1241,14958381,34,19,13,home
1241,14958450,45,19,67,home
1241,14958456,84,19,1,home
1241,14958533,34,26,1,away
1241,14958541,45,26,33,away
1241,14958555,84,26,1,away
1241,14958561,83,26,0,away
1241,22501534,52,26,0,away
1241,22501533,52,19,2,home
1250,21618830,45,15,47,home
1250,21618923,34,15,7,home
1250,21619043,34,3,6,away
1250,21619192,45,3,53,away
1250,52391365,84,15,2,home
1250,52391366,84,3,1,away
1249,14958356,34,25,1,home
1249,14958375,83,25,1,home
1249,14958452,45,25,39,home
1249,14958457,84,25,1,home
1249,14958545,34,30,3,away
1249,14958554,45,30,61,away
1249,14958571,84,30,1,away
1249,14958578,83,30,0,away
1249,22403369,52,25,1,home
1249,22403371,52,30,0,away
1253,21619113,45,20,57,away
1253,21619020,34,20,7,away
1253,21618876,45,15,43,home
1253,21618917,34,15,3,home
1253,52391364,84,20,1,away
1253,52391363,84,15,4,home
1259,21618933,34,69,3,home
1259,21619016,34,19,2,away
1259,22501537,52,69,0,home
1259,22501538,52,19,3,away
1259,52391359,84,69,0,home
1259,52391361,84,19,3,away
1263,21618882,52,18,2,home
1263,21619019,34,42,2,away
1263,21619001,52,42,0,away
1263,21619108,45,42,36,away
1263,21618837,45,18,64,home
1263,21618903,34,18,2,home
1263,52391360,84,18,0,home
1263,52391362,84,42,1,away
1270,21618899,52,13,4,home
1270,21618999,52,26,0,away
1270,21618866,34,13,9,home
1270,21619121,45,26,39,away
1270,21618974,45,13,61,home
1270,21619014,34,26,3,away
1270,52391355,84,13,0,home
1270,52391357,84,26,3,away
1272,21619244,45,51,44,home
1272,21619366,34,1,3,away
1272,21619483,45,1,56,away
1272,21619286,34,51,1,home
1272,22501539,52,51,1,home
1272,22501540,52,1,3,away
1272,52391375,84,51,1,home
1272,52391376,84,1,3,away
1271,14957658,84,3,2,home
1271,14957681,45,3,43,home
1271,14957709,34,3,6,home
1271,14957719,83,3,0,home
1271,14957774,34,6,8,away
1271,14957783,45,6,57,away
1271,14957799,84,6,1,away
1271,14957810,83,6,0,away
1279,14958146,84,42,2,home
1279,14958210,45,42,48,home
1279,14958272,34,42,4,home
1279,14958292,83,42,0,home
1279,14958383,34,15,5,away
1279,14958392,45,15,52,away
1279,14958407,84,15,1,away
1279,14958415,83,15,0,away
1279,22501541,52,15,2,away
1279,22501542,52,42,3,home
1280,21618857,45,33,60,home
1280,21618791,34,33,5,home
1280,21618984,45,51,40,away
1280,21618879,34,51,4,away
1280,22501544,52,33,1,home
1280,22501543,52,51,0,away
1280,52391371,84,33,1,home
1280,52391373,84,51,2,away
1288,21618946,34,11,3,away
1288,21619034,45,11,46,away
1288,21618872,34,1,6,home
1288,21618922,45,1,54,home
1288,52391369,84,1,3,home
1288,52391370,84,11,2,away
1289,14958167,45,1,39,home
1289,14958217,84,1,0,home
1289,14958278,34,1,6,home
1289,14958306,83,1,0,home
1289,14958386,34,20,7,away
1289,14958396,45,20,61,away
1289,14958411,84,20,2,away
1289,14958421,83,20,0,away
1289,22403353,52,1,2,home
1289,22403358,52,20,0,away
1297,17279435,45,10,46,home
1297,17279439,45,5,54,away
1297,17279445,1605,10,50,home
1297,17279448,34,5,5,away
1297,17279490,1605,5,58,away
1297,17279495,34,10,3,home
1297,52391387,84,10,1,home
1297,52391388,84,5,2,away
1292,21618805,52,27,0,away
1292,21618785,34,30,3,home
1292,21619025,45,27,38,away
1292,21618892,52,30,1,home
1292,21618877,45,30,62,home
1292,21618912,34,27,1,away
1292,52391378,84,27,1,away
1292,52391377,84,30,2,home
1299,21618816,34,20,3,home
1299,21618878,34,10,3,away
1299,22501546,52,10,1,away
1299,22501545,52,20,2,home
1299,52391383,84,20,1,home
1299,52391384,84,10,2,away
1300,17279532,45,1,57,away
1300,17279499,1605,7,46,home
1300,17279500,34,1,1,away
1300,17279528,45,7,43,home
1300,17279586,1605,1,27,away
1300,17279591,34,7,7,home
1300,52391381,84,1,3,away
1300,52391379,84,7,1,home
1301,14957806,34,18,5,home
1301,14957840,83,18,0,home
1301,14957947,45,18,62,home
1301,14957965,84,18,3,home
1301,14958074,34,19,5,away
1301,14958087,45,19,38,away
1301,14958103,84,19,4,away
1301,14958112,83,19,2,away
1302,21619031,34,13,2,home
1302,21618977,45,13,40,home
1302,21619211,45,19,60,away
1302,21619107,34,19,3,away
1302,22501547,52,19,2,away
1302,22501548,52,13,2,home
1302,52391385,84,13,1,home
1302,52391386,84,19,4,away
1309,21618916,34,14,7,away
1309,21618831,34,6,7,home
1309,22501549,52,14,2,away
1309,22501550,52,6,2,home
1309,52391391,84,6,1,home
1309,52391392,84,14,3,away
1281,21664183,45,65,60,home
1281,21664242,45,10,40,away
1281,21664200,34,10,5,away
1281,21664147,34,65,1,home
1281,52391367,84,65,1,home
1281,52391368,84,10,2,away
1311,21618849,34,22,4,home
1311,21619065,45,26,58,away
1311,21618939,34,26,5,away
1311,21618908,45,22,42,home
1311,22501554,52,22,1,home
1311,22501552,52,26,1,away
1311,52391395,84,22,1,home
1311,52391396,84,26,3,away
1310,14958055,34,30,2,home
1310,14958064,83,30,0,home
1310,14958128,45,30,47,home
1310,14958138,84,30,2,home
1310,14958247,34,13,4,away
1310,14958261,45,13,53,away
1310,14958277,84,13,2,away
1310,14958290,83,13,1,away
1315,22501551,52,29,0,home
1315,22501553,52,26,0,away
1318,14957535,34,26,3,home
1318,14957541,83,26,0,home
1318,14957573,45,26,54,home
1318,14957578,84,26,1,home
1318,14957647,34,42,4,away
1318,14957653,45,42,46,away
1318,14957670,84,42,4,away
1318,14957676,83,42,0,away
1318,22501558,52,42,2,away
1318,22501556,52,26,2,home
1319,17279584,1605,8,33,away
1319,17279507,1605,22,50,home
1319,17279508,34,8,6,away
1319,17279533,45,22,39,home
1319,17279537,45,8,61,away
1319,17279589,34,22,2,home
1319,52391409,84,8,0,away
1319,52391408,84,22,2,home
1322,21618797,34,6,1,home
1322,21619024,45,47,36,away
1322,21618896,34,47,1,away
1322,21618751,45,6,64,home
1322,22501557,52,6,4,home
1322,22501555,52,47,0,away
1322,52391398,84,47,1,away
1322,52391397,84,6,0,home
1331,21618758,34,18,8,home
1331,21618823,34,65,4,away
1331,22501560,52,18,3,home
1331,22501559,52,65,1,away
1331,52391401,84,18,1,home
1331,52391402,84,65,4,away
1332,21618990,34,3,4,home
1332,21619064,45,3,45,home
1332,21619209,45,14,55,away
1332,21619081,34,14,1,away
1332,22501564,52,3,1,home
1332,22501563,52,14,1,away
1332,52391399,84,3,0,home
1332,52391400,84,14,2,away
1330,14958144,45,52,53,home
1330,14958187,84,52,2,home
1330,14958235,34,52,7,home
1330,14958253,83,52,0,home
1330,14958340,34,3,3,away
1330,14958352,45,3,47,away
1330,14958371,84,3,6,away
1330,14958379,83,3,1,away
1330,22501562,52,52,2,home
1330,22501561,52,3,0,away
1340,21618789,34,30,4,away
1340,21618724,34,9,5,home
1340,22501567,52,9,3,home
1340,22501565,52,30,0,away
1340,52391424,84,9,1,home
1340,52391426,84,30,0,away
1339,14957730,83,20,0,home
1339,14957750,34,20,5,home
1339,14957807,45,20,57,home
1339,14957818,84,20,1,home
1339,14957932,34,25,5,away
1339,14957948,45,25,43,away
1339,14957962,84,25,2,away
1339,14957970,83,25,0,away
1339,22501566,52,20,1,home
1339,22501568,52,25,2,away
1341,21619045,52,9,3,home
1341,21618928,45,9,52,home
1341,21618854,52,8,1,away
1341,21618812,34,9,6,home
1341,21619079,34,8,7,away
1341,21619186,45,8,47,away
1341,52391414,84,9,1,home
1341,52391417,84,8,1,away
1342,17279598,34,11,6,away
1342,17279595,1605,26,37,home
1342,17279622,45,26,33,home
1342,17279626,45,11,67,away
1342,17279674,1605,11,30,away
1342,17279679,34,26,5,home
1342,52391423,84,11,1,away
1342,52391420,84,26,1,home
1360,14957510,84,15,2,home
1360,14957526,45,15,59,home
1360,14957561,34,15,2,home
1360,14957574,83,15,0,home
1360,14957638,34,10,7,away
1360,14957643,45,10,41,away
1360,14957656,84,10,3,away
1360,14957660,83,10,0,away
1360,22501572,52,15,0,home
1360,22501571,52,10,1,away
1359,21618684,34,51,3,home
1359,21618760,34,1,4,away
1359,22501569,52,51,1,home
1359,22501570,52,1,0,away
1359,52391404,84,51,1,home
